Datum,Temperatur,Monat,Jahreszeit,Frühling,Sommer,Herbst,Winter,Temp_warm,Temp_cold,Temp_average
2017-03-04,9.125,3,Frühling,1,0,0,0,0,0,1
2017-03-05,7.375,3,Frühling,1,0,0,0,0,0,1
2017-03-06,3.75,3,Frühling,1,0,0,0,0,1,0
2017-03-07,1.75,3,Frühling,1,0,0,0,0,1,0
2017-03-08,5.75,3,Frühling,1,0,0,0,0,1,0
2017-03-09,7.375,3,Frühling,1,0,0,0,0,0,1
2017-03-10,8.75,3,Frühling,1,0,0,0,0,0,1
2017-03-11,7.75,3,Frühling,1,0,0,0,0,0,1
2017-03-12,6.375,3,Frühling,1,0,0,0,0,0,1
2017-03-13,6.625,3,Frühling,1,0,0,0,0,0,1
2017-03-14,10.5,3,Frühling,1,0,0,0,0,0,1
2017-03-15,9.25,3,Frühling,1,0,0,0,0,0,1
2017-03-16,11.75,3,Frühling,1,0,0,0,0,0,1
2017-03-17,6.75,3,Frühling,1,0,0,0,0,0,1
2017-03-18,6.875,3,Frühling,1,0,0,0,0,0,1
2017-03-19,3.875,3,Frühling,1,0,0,0,0,1,0
2017-03-20,10.25,3,Frühling,1,0,0,0,0,0,1
2017-03-21,8.75,3,Frühling,1,0,0,0,0,0,1
2017-03-22,10.75,3,Frühling,1,0,0,0,0,0,1
2017-03-23,8.125,3,Frühling,1,0,0,0,0,0,1
2017-03-24,10.5,3,Frühling,1,0,0,0,0,0,1
2017-03-25,9.875,3,Frühling,1,0,0,0,0,0,1
2017-03-26,9.375,3,Frühling,1,0,0,0,0,0,1
2017-03-27,12.5,3,Frühling,1,0,0,0,0,0,1
2017-03-28,13.875,3,Frühling,1,0,0,0,0,0,1
2017-03-29,10.0,3,Frühling,1,0,0,0,0,0,1
2017-03-30,16.0,3,Frühling,1,0,0,0,0,0,1
2017-03-31,19.75,3,Frühling,1,0,0,0,1,0,0
2017-04-01,15.75,4,Frühling,1,0,0,0,0,0,1
2017-04-02,13.375,4,Frühling,1,0,0,0,0,0,1
2017-04-03,10.375,4,Frühling,1,0,0,0,0,0,1
2017-04-04,12.625,4,Frühling,1,0,0,0,0,0,1
2017-04-05,9.875,4,Frühling,1,0,0,0,0,0,1
2017-04-06,10.0,4,Frühling,1,0,0,0,0,0,1
2017-04-07,11.125,4,Frühling,1,0,0,0,0,0,1
2017-04-08,10.875,4,Frühling,1,0,0,0,0,0,1
2017-04-09,16.0,4,Frühling,1,0,0,0,0,0,1
2017-04-10,9.5,4,Frühling,1,0,0,0,0,0,1
2017-04-11,8.75,4,Frühling,1,0,0,0,0,0,1
2017-04-12,8.75,4,Frühling,1,0,0,0,0,0,1
2017-04-13,9.0,4,Frühling,1,0,0,0,0,0,1
2017-04-14,9.25,4,Frühling,1,0,0,0,0,0,1
2017-04-15,8.125,4,Frühling,1,0,0,0,0,0,1
2017-04-16,6.875,4,Frühling,1,0,0,0,0,0,1
2017-04-17,6.25,4,Frühling,1,0,0,0,0,1,0
2017-04-18,5.625,4,Frühling,1,0,0,0,0,1,0
2017-04-19,6.375,4,Frühling,1,0,0,0,0,0,1
2017-04-20,8.25,4,Frühling,1,0,0,0,0,0,1
2017-04-21,11.875,4,Frühling,1,0,0,0,0,0,1
2017-04-22,7.5,4,Frühling,1,0,0,0,0,0,1
2017-04-23,7.875,4,Frühling,1,0,0,0,0,0,1
2017-04-24,8.875,4,Frühling,1,0,0,0,0,0,1
2017-04-25,5.5,4,Frühling,1,0,0,0,0,1,0
2017-04-26,7.625,4,Frühling,1,0,0,0,0,0,1
2017-04-27,8.625,4,Frühling,1,0,0,0,0,0,1
2017-04-28,8.625,4,Frühling,1,0,0,0,0,0,1
2017-04-29,7.125,4,Frühling,1,0,0,0,0,0,1
2017-04-30,11.875,4,Frühling,1,0,0,0,0,0,1
2017-05-01,11.75,5,Frühling,1,0,0,0,0,0,1
2017-05-02,10.875,5,Frühling,1,0,0,0,0,0,1
2017-05-03,11.25,5,Frühling,1,0,0,0,0,0,1
2017-05-04,10.625,5,Frühling,1,0,0,0,0,0,1
2017-05-05,8.25,5,Frühling,1,0,0,0,0,0,1
2017-05-06,11.0,5,Frühling,1,0,0,0,0,0,1
2017-05-07,17.125,5,Frühling,1,0,0,0,1,0,0
2017-05-08,9.75,5,Frühling,1,0,0,0,0,0,1
2017-05-09,10.0,5,Frühling,1,0,0,0,0,0,1
2017-05-10,9.25,5,Frühling,1,0,0,0,0,0,1
2017-05-11,13.375,5,Frühling,1,0,0,0,0,0,1
2017-05-12,12.75,5,Frühling,1,0,0,0,0,0,1
2017-05-13,17.875,5,Frühling,1,0,0,0,1,0,0
2017-05-14,18.75,5,Frühling,1,0,0,0,1,0,0
2017-05-15,17.375,5,Frühling,1,0,0,0,1,0,0
2017-05-16,14.125,5,Frühling,1,0,0,0,0,0,1
2017-05-17,23.125,5,Frühling,1,0,0,0,1,0,0
2017-05-18,23.125,5,Frühling,1,0,0,0,1,0,0
2017-05-19,17.375,5,Frühling,1,0,0,0,1,0,0
2017-05-20,16.0,5,Frühling,1,0,0,0,0,0,1
2017-05-21,18.625,5,Frühling,1,0,0,0,1,0,0
2017-05-22,17.75,5,Frühling,1,0,0,0,1,0,0
2017-05-23,22.125,5,Frühling,1,0,0,0,1,0,0
2017-05-24,17.125,5,Frühling,1,0,0,0,1,0,0
2017-05-25,18.875,5,Frühling,1,0,0,0,1,0,0
2017-05-26,20.75,5,Frühling,1,0,0,0,1,0,0
2017-05-27,24.75,5,Frühling,1,0,0,0,1,0,0
2017-05-28,22.375,5,Frühling,1,0,0,0,1,0,0
2017-05-29,18.75,5,Frühling,1,0,0,0,1,0,0
2017-05-30,20.5,5,Frühling,1,0,0,0,1,0,0
2017-05-31,15.5,5,Frühling,1,0,0,0,0,0,1
2017-06-01,17.375,6,Sommer,0,1,0,0,0,0,1
2017-06-02,20.25,6,Sommer,0,1,0,0,0,0,1
2017-06-03,17.5,6,Sommer,0,1,0,0,0,0,1
2017-06-04,17.125,6,Sommer,0,1,0,0,0,0,1
2017-06-05,20.125,6,Sommer,0,1,0,0,0,0,1
2017-06-06,21.625,6,Sommer,0,1,0,0,0,0,1
2017-06-07,12.25,6,Sommer,0,1,0,0,0,1,0
2017-06-08,14.875,6,Sommer,0,1,0,0,0,1,0
2017-06-09,20.25,6,Sommer,0,1,0,0,0,0,1
2017-06-10,19.25,6,Sommer,0,1,0,0,0,0,1
2017-06-11,25.0,6,Sommer,0,1,0,0,1,0,0
2017-06-12,16.25,6,Sommer,0,1,0,0,0,1,0
2017-06-13,16.125,6,Sommer,0,1,0,0,0,1,0
2017-06-14,19.125,6,Sommer,0,1,0,0,0,0,1
2017-06-15,22.75,6,Sommer,0,1,0,0,0,0,1
2017-06-16,17.375,6,Sommer,0,1,0,0,0,0,1
2017-06-17,20.125,6,Sommer,0,1,0,0,0,0,1
2017-06-18,24.25,6,Sommer,0,1,0,0,1,0,0
2017-06-19,25.375,6,Sommer,0,1,0,0,1,0,0
2017-06-20,20.75,6,Sommer,0,1,0,0,0,0,1
2017-06-21,18.75,6,Sommer,0,1,0,0,0,0,1
2017-06-22,20.25,6,Sommer,0,1,0,0,0,0,1
2017-06-23,17.25,6,Sommer,0,1,0,0,0,0,1
2017-06-24,17.875,6,Sommer,0,1,0,0,0,0,1
2017-06-25,17.25,6,Sommer,0,1,0,0,0,0,1
2017-06-26,17.375,6,Sommer,0,1,0,0,0,0,1
2017-06-27,16.375,6,Sommer,0,1,0,0,0,0,1
2017-06-28,19.75,6,Sommer,0,1,0,0,0,0,1
2017-06-29,17.875,6,Sommer,0,1,0,0,0,0,1
2017-06-30,14.875,6,Sommer,0,1,0,0,0,1,0
2017-07-01,17.625,7,Sommer,0,1,0,0,0,0,1
2017-07-02,17.125,7,Sommer,0,1,0,0,0,0,1
2017-07-03,18.625,7,Sommer,0,1,0,0,0,0,1
2017-07-04,17.25,7,Sommer,0,1,0,0,0,0,1
2017-07-05,19.0,7,Sommer,0,1,0,0,0,0,1
2017-07-06,18.375,7,Sommer,0,1,0,0,0,0,1
2017-07-07,20.625,7,Sommer,0,1,0,0,0,0,1
2017-07-08,20.625,7,Sommer,0,1,0,0,0,0,1
2017-07-09,19.125,7,Sommer,0,1,0,0,0,0,1
2017-07-10,17.5,7,Sommer,0,1,0,0,0,0,1
2017-07-11,19.875,7,Sommer,0,1,0,0,0,0,1
2017-07-12,14.75,7,Sommer,0,1,0,0,0,1,0
2017-07-13,16.875,7,Sommer,0,1,0,0,0,0,1
2017-07-14,19.5,7,Sommer,0,1,0,0,0,0,1
2017-07-15,18.75,7,Sommer,0,1,0,0,0,0,1
2017-07-16,17.375,7,Sommer,0,1,0,0,0,0,1
2017-07-17,18.5,7,Sommer,0,1,0,0,0,0,1
2017-07-18,18.75,7,Sommer,0,1,0,0,0,0,1
2017-07-19,22.5,7,Sommer,0,1,0,0,0,0,1
2017-07-20,21.5,7,Sommer,0,1,0,0,0,0,1
2017-07-21,20.5,7,Sommer,0,1,0,0,0,0,1
2017-07-22,18.5,7,Sommer,0,1,0,0,0,0,1
2017-07-23,19.375,7,Sommer,0,1,0,0,0,0,1
2017-07-24,18.75,7,Sommer,0,1,0,0,0,0,1
2017-07-25,16.25,7,Sommer,0,1,0,0,0,1,0
2017-07-26,20.875,7,Sommer,0,1,0,0,0,0,1
2017-07-27,19.5,7,Sommer,0,1,0,0,0,0,1
2017-07-28,18.125,7,Sommer,0,1,0,0,0,0,1
2017-07-29,19.625,7,Sommer,0,1,0,0,0,0,1
2017-07-30,24.0,7,Sommer,0,1,0,0,1,0,0
2017-07-31,22.75,7,Sommer,0,1,0,0,0,0,1
2017-08-01,21.375,8,Sommer,0,1,0,0,0,0,1
2017-08-02,21.375,8,Sommer,0,1,0,0,0,0,1
2017-08-03,20.125,8,Sommer,0,1,0,0,0,0,1
2017-08-04,19.625,8,Sommer,0,1,0,0,0,0,1
2017-08-05,20.125,8,Sommer,0,1,0,0,0,0,1
2017-08-06,18.5,8,Sommer,0,1,0,0,0,0,1
2017-08-07,22.4875,8,Sommer,0,1,0,0,0,0,1
2017-08-08,23.0625,8,Sommer,0,1,0,0,0,0,1
2017-08-09,21.125,8,Sommer,0,1,0,0,0,0,1
2017-08-10,19.6,8,Sommer,0,1,0,0,0,0,1
2017-08-11,16.375,8,Sommer,0,1,0,0,0,0,1
2017-08-12,15.5625,8,Sommer,0,1,0,0,0,1,0
2017-08-13,17.825,8,Sommer,0,1,0,0,0,0,1
2017-08-14,18.6375,8,Sommer,0,1,0,0,0,0,1
2017-08-15,25.0625,8,Sommer,0,1,0,0,1,0,0
2017-08-16,20.8625,8,Sommer,0,1,0,0,0,0,1
2017-08-17,21.8,8,Sommer,0,1,0,0,0,0,1
2017-08-18,19.6625,8,Sommer,0,1,0,0,0,0,1
2017-08-19,16.9375,8,Sommer,0,1,0,0,0,0,1
2017-08-20,16.0125,8,Sommer,0,1,0,0,0,1,0
2017-08-21,17.2,8,Sommer,0,1,0,0,0,0,1
2017-08-22,17.6125,8,Sommer,0,1,0,0,0,0,1
2017-08-23,19.4375,8,Sommer,0,1,0,0,0,0,1
2017-08-24,19.4875,8,Sommer,0,1,0,0,0,0,1
2017-08-25,19.7625,8,Sommer,0,1,0,0,0,0,1
2017-08-26,19.525,8,Sommer,0,1,0,0,0,0,1
2017-08-27,19.6625,8,Sommer,0,1,0,0,0,0,1
2017-08-28,20.5375,8,Sommer,0,1,0,0,0,0,1
2017-08-29,24.6,8,Sommer,0,1,0,0,1,0,0
2017-08-30,20.0,8,Sommer,0,1,0,0,0,0,1
2017-08-31,14.8875,8,Sommer,0,1,0,0,0,1,0
2017-09-01,17.3,9,Herbst,0,0,1,0,0,0,1
2017-09-02,16.525,9,Herbst,0,0,1,0,0,0,1
2017-09-03,17.4,9,Herbst,0,0,1,0,1,0,0
2017-09-04,18.2875,9,Herbst,0,0,1,0,1,0,0
2017-09-05,20.95,9,Herbst,0,0,1,0,1,0,0
2017-09-06,18.2,9,Herbst,0,0,1,0,1,0,0
2017-09-07,17.2875,9,Herbst,0,0,1,0,0,0,1
2017-09-08,14.9375,9,Herbst,0,0,1,0,0,0,1
2017-09-09,15.025,9,Herbst,0,0,1,0,0,0,1
2017-09-10,17.65,9,Herbst,0,0,1,0,1,0,0
2017-09-11,17.8625,9,Herbst,0,0,1,0,1,0,0
2017-09-12,16.1,9,Herbst,0,0,1,0,0,0,1
2017-09-13,13.3375,9,Herbst,0,0,1,0,0,0,1
2017-09-14,13.2375,9,Herbst,0,0,1,0,0,0,1
2017-09-15,14.425,9,Herbst,0,0,1,0,0,0,1
2017-09-16,11.9125,9,Herbst,0,0,1,0,0,0,1
2017-09-17,15.25,9,Herbst,0,0,1,0,0,0,1
2017-09-18,15.075,9,Herbst,0,0,1,0,0,0,1
2017-09-19,14.3875,9,Herbst,0,0,1,0,0,0,1
2017-09-20,14.225,9,Herbst,0,0,1,0,0,0,1
2017-09-21,16.9625,9,Herbst,0,0,1,0,0,0,1
2017-09-22,15.5875,9,Herbst,0,0,1,0,0,0,1
2017-09-23,15.85,9,Herbst,0,0,1,0,0,0,1
2017-09-24,15.8125,9,Herbst,0,0,1,0,0,0,1
2017-09-25,16.225,9,Herbst,0,0,1,0,0,0,1
2017-09-26,15.725,9,Herbst,0,0,1,0,0,0,1
2017-09-27,16.575,9,Herbst,0,0,1,0,0,0,1
2017-09-28,15.1125,9,Herbst,0,0,1,0,0,0,1
2017-09-29,19.1,9,Herbst,0,0,1,0,1,0,0
2017-09-30,15.1125,9,Herbst,0,0,1,0,0,0,1
2017-10-01,16.2875,10,Herbst,0,0,1,0,0,0,1
2017-10-02,15.15,10,Herbst,0,0,1,0,0,0,1
2017-10-03,14.2625,10,Herbst,0,0,1,0,0,0,1
2017-10-06,13.8875,10,Herbst,0,0,1,0,0,0,1
2017-10-07,10.65,10,Herbst,0,0,1,0,0,0,1
2017-10-08,12.025,10,Herbst,0,0,1,0,0,0,1
2017-10-09,12.475,10,Herbst,0,0,1,0,0,0,1
2017-10-10,14.05,10,Herbst,0,0,1,0,0,0,1
2017-10-11,14.6375,10,Herbst,0,0,1,0,0,0,1
2017-10-12,13.1875,10,Herbst,0,0,1,0,0,0,1
2017-10-13,14.1625,10,Herbst,0,0,1,0,0,0,1
2017-10-14,15.7625,10,Herbst,0,0,1,0,0,0,1
2017-10-15,17.8125,10,Herbst,0,0,1,0,1,0,0
2017-10-16,17.9375,10,Herbst,0,0,1,0,1,0,0
2017-10-17,14.725,10,Herbst,0,0,1,0,0,0,1
2017-10-18,14.8125,10,Herbst,0,0,1,0,0,0,1
2017-10-19,14.85,10,Herbst,0,0,1,0,0,0,1
2017-10-20,14.175,10,Herbst,0,0,1,0,0,0,1
2017-10-21,13.0375,10,Herbst,0,0,1,0,0,0,1
2017-10-22,11.025,10,Herbst,0,0,1,0,0,0,1
2017-10-23,11.95,10,Herbst,0,0,1,0,0,0,1
2017-10-24,11.925,10,Herbst,0,0,1,0,0,0,1
2017-10-25,14.225,10,Herbst,0,0,1,0,0,0,1
2017-10-26,13.475,10,Herbst,0,0,1,0,0,0,1
2017-10-27,11.95,10,Herbst,0,0,1,0,0,0,1
2017-10-28,11.2125,10,Herbst,0,0,1,0,0,0,1
2017-10-29,9.9,10,Herbst,0,0,1,0,0,0,1
2017-10-30,8.1,10,Herbst,0,0,1,0,0,0,1
2017-10-31,8.925,10,Herbst,0,0,1,0,0,0,1
2017-11-01,12.975,11,Herbst,0,0,1,0,0,0,1
2017-11-02,11.6875,11,Herbst,0,0,1,0,0,0,1
2017-11-03,9.4375,11,Herbst,0,0,1,0,0,0,1
2017-11-04,10.2625,11,Herbst,0,0,1,0,0,0,1
2017-11-05,9.8,11,Herbst,0,0,1,0,0,0,1
2017-11-06,8.2125,11,Herbst,0,0,1,0,0,0,1
2017-11-07,6.7875,11,Herbst,0,0,1,0,0,1,0
2017-11-08,8.625,11,Herbst,0,0,1,0,0,0,1
2017-11-09,8.55,11,Herbst,0,0,1,0,0,0,1
2017-11-10,7.5375,11,Herbst,0,0,1,0,0,0,1
2017-11-11,5.2375,11,Herbst,0,0,1,0,0,1,0
2017-11-12,5.575,11,Herbst,0,0,1,0,0,1,0
2017-11-13,5.9,11,Herbst,0,0,1,0,0,1,0
2017-11-14,6.3875,11,Herbst,0,0,1,0,0,1,0
2017-11-15,9.375,11,Herbst,0,0,1,0,0,0,1
2017-11-16,8.8125,11,Herbst,0,0,1,0,0,0,1
2017-11-17,7.725,11,Herbst,0,0,1,0,0,0,1
2017-11-18,5.35,11,Herbst,0,0,1,0,0,1,0
2017-11-19,6.25,11,Herbst,0,0,1,0,0,1,0
2017-11-20,5.9625,11,Herbst,0,0,1,0,0,1,0
2017-11-21,4.9875,11,Herbst,0,0,1,0,0,1,0
2017-11-22,10.6125,11,Herbst,0,0,1,0,0,0,1
2017-11-23,12.225,11,Herbst,0,0,1,0,0,0,1
2017-11-24,6.9875,11,Herbst,0,0,1,0,0,1,0
2017-11-25,2.775,11,Herbst,0,0,1,0,0,1,0
2017-11-26,4.65,11,Herbst,0,0,1,0,0,1,0
2017-11-27,4.5625,11,Herbst,0,0,1,0,0,1,0
2017-11-28,5.4875,11,Herbst,0,0,1,0,0,1,0
2017-11-29,4.225,11,Herbst,0,0,1,0,0,1,0
2017-11-30,2.8125,11,Herbst,0,0,1,0,0,1,0
2017-12-01,4.3625,12,Winter,0,0,0,1,0,0,1
2017-12-02,0.375,12,Winter,0,0,0,1,0,0,1
2017-12-03,5.225,12,Winter,0,0,0,1,0,0,1
2017-12-04,5.3375,12,Winter,0,0,0,1,0,0,1
2017-12-05,8.65,12,Winter,0,0,0,1,1,0,0
2017-12-06,8.9,12,Winter,0,0,0,1,1,0,0
2017-12-07,5.7625,12,Winter,0,0,0,1,0,0,1
2017-12-08,1.675,12,Winter,0,0,0,1,0,0,1
2017-12-09,3.5125,12,Winter,0,0,0,1,0,0,1
2017-12-10,0.9875,12,Winter,0,0,0,1,0,0,1
2017-12-11,2.2375,12,Winter,0,0,0,1,0,0,1
2017-12-12,1.55,12,Winter,0,0,0,1,0,0,1
2017-12-13,1.9875,12,Winter,0,0,0,1,0,0,1
2017-12-14,3.025,12,Winter,0,0,0,1,0,0,1
2017-12-15,3.0375,12,Winter,0,0,0,1,0,0,1
2017-12-16,3.275,12,Winter,0,0,0,1,0,0,1
2017-12-17,1.1375,12,Winter,0,0,0,1,0,0,1
2017-12-18,2.4625,12,Winter,0,0,0,1,0,0,1
2017-12-19,5.9125,12,Winter,0,0,0,1,0,0,1
2017-12-20,6.6375,12,Winter,0,0,0,1,0,0,1
2017-12-21,6.2375,12,Winter,0,0,0,1,0,0,1
2017-12-22,5.7625,12,Winter,0,0,0,1,0,0,1
2017-12-23,7.8,12,Winter,0,0,0,1,1,0,0
2017-12-24,8.1125,12,Winter,0,0,0,1,1,0,0
2017-12-25,8.7,12,Winter,0,0,0,1,1,0,0
2017-12-26,6.25,12,Winter,0,0,0,1,0,0,1
2017-12-27,4.6125,12,Winter,0,0,0,1,0,0,1
2017-12-28,4.0875,12,Winter,0,0,0,1,0,0,1
2017-12-29,2.8125,12,Winter,0,0,0,1,0,0,1
2017-12-30,4.05,12,Winter,0,0,0,1,0,0,1
2017-12-31,8.25,12,Winter,0,0,0,1,1,0,0
2018-01-01,6.6125,1,Winter,0,0,0,1,0,0,1
2018-01-02,5.7,1,Winter,0,0,0,1,0,0,1
2018-01-03,6.475,1,Winter,0,0,0,1,0,0,1
2018-01-04,5.5125,1,Winter,0,0,0,1,0,0,1
2018-01-05,4.325,1,Winter,0,0,0,1,0,0,1
2018-01-06,3.1875,1,Winter,0,0,0,1,0,0,1
2018-01-07,0.65,1,Winter,0,0,0,1,0,0,1
2018-01-08,0.9875,1,Winter,0,0,0,1,0,0,1
2018-01-09,3.1625,1,Winter,0,0,0,1,0,0,1
2018-01-10,4.0125,1,Winter,0,0,0,1,0,0,1
2018-01-11,3.8375,1,Winter,0,0,0,1,0,0,1
2018-01-12,2.275,1,Winter,0,0,0,1,0,0,1
2018-01-13,1.275,1,Winter,0,0,0,1,0,0,1
2018-01-14,0.325,1,Winter,0,0,0,1,0,0,1
2018-01-15,1.5625,1,Winter,0,0,0,1,0,0,1
2018-01-16,3.3625,1,Winter,0,0,0,1,0,0,1
2018-01-17,1.8125,1,Winter,0,0,0,1,0,0,1
2018-01-18,1.1625,1,Winter,0,0,0,1,0,0,1
2018-01-19,1.975,1,Winter,0,0,0,1,0,0,1
2018-01-20,1.75,1,Winter,0,0,0,1,0,0,1
2018-01-21,-0.6125,1,Winter,0,0,0,1,0,1,0
2018-01-22,0.675,1,Winter,0,0,0,1,0,0,1
2018-01-23,4.6625,1,Winter,0,0,0,1,0,0,1
2018-01-24,11.6,1,Winter,0,0,0,1,1,0,0
2018-01-25,7.95,1,Winter,0,0,0,1,1,0,0
2018-01-26,5.9625,1,Winter,0,0,0,1,0,0,1
2018-01-27,5.6375,1,Winter,0,0,0,1,0,0,1
2018-01-28,7.6625,1,Winter,0,0,0,1,0,0,1
2018-01-29,7.55,1,Winter,0,0,0,1,0,0,1
2018-01-30,5.7375,1,Winter,0,0,0,1,0,0,1
2018-01-31,6.3,1,Winter,0,0,0,1,0,0,1
2018-02-01,3.5125,2,Winter,0,0,0,1,0,0,1
2018-02-02,3.45,2,Winter,0,0,0,1,0,0,1
2018-02-03,-1.1625,2,Winter,0,0,0,1,0,1,0
2018-02-04,0.825,2,Winter,0,0,0,1,0,0,1
2018-02-05,-0.2375,2,Winter,0,0,0,1,0,1,0
2018-02-06,-0.8625,2,Winter,0,0,0,1,0,1,0
2018-02-07,-1.285714,2,Winter,0,0,0,1,0,1,0
2018-02-08,-0.0125,2,Winter,0,0,0,1,0,1,0
2018-02-09,-0.2625,2,Winter,0,0,0,1,0,1,0
2018-02-10,0.5625,2,Winter,0,0,0,1,0,0,1
2018-02-11,2.3375,2,Winter,0,0,0,1,0,0,1
2018-02-12,1.825,2,Winter,0,0,0,1,0,0,1
2018-02-13,2.6875,2,Winter,0,0,0,1,0,0,1
2018-02-14,2.95,2,Winter,0,0,0,1,0,0,1
2018-02-15,0.675,2,Winter,0,0,0,1,0,0,1
2018-02-16,4.8625,2,Winter,0,0,0,1,0,0,1
2018-02-17,4.125,2,Winter,0,0,0,1,0,0,1
2018-02-18,4.375,2,Winter,0,0,0,1,0,0,1
2018-02-19,4.9125,2,Winter,0,0,0,1,0,0,1
2018-02-20,3.375,2,Winter,0,0,0,1,0,0,1
2018-02-21,2.175,2,Winter,0,0,0,1,0,0,1
2018-02-22,1.1125,2,Winter,0,0,0,1,0,0,1
2018-02-23,0.4375,2,Winter,0,0,0,1,0,0,1
2018-02-24,0.125,2,Winter,0,0,0,1,0,0,1
2018-02-25,-2.9625,2,Winter,0,0,0,1,0,1,0
2018-02-26,-1.5375,2,Winter,0,0,0,1,0,1,0
2018-02-27,-3.425,2,Winter,0,0,0,1,0,1,0
2018-02-28,-6.1375,2,Winter,0,0,0,1,0,1,0
2018-03-01,-3.95,3,Frühling,1,0,0,0,0,1,0
2018-03-02,-4.9625,3,Frühling,1,0,0,0,0,1,0
2018-03-03,-3.4375,3,Frühling,1,0,0,0,0,1,0
2018-03-04,-2.3125,3,Frühling,1,0,0,0,0,1,0
2018-03-05,5.9875,3,Frühling,1,0,0,0,0,1,0
2018-03-06,6.4,3,Frühling,1,0,0,0,0,0,1
2018-03-07,1.1875,3,Frühling,1,0,0,0,0,1,0
2018-03-08,4.4625,3,Frühling,1,0,0,0,0,1,0
2018-03-09,4.45,3,Frühling,1,0,0,0,0,1,0
2018-03-10,3.4,3,Frühling,1,0,0,0,0,1,0
2018-03-11,11.475,3,Frühling,1,0,0,0,0,0,1
2018-03-12,6.5375,3,Frühling,1,0,0,0,0,0,1
2018-03-13,4.2625,3,Frühling,1,0,0,0,0,1,0
2018-03-14,3.2,3,Frühling,1,0,0,0,0,1,0
2018-03-15,2.4625,3,Frühling,1,0,0,0,0,1,0
2018-03-16,0.2,3,Frühling,1,0,0,0,0,1,0
2018-03-17,-2.225,3,Frühling,1,0,0,0,0,1,0
2018-03-18,-0.825,3,Frühling,1,0,0,0,0,1,0
2018-03-19,2.3,3,Frühling,1,0,0,0,0,1,0
2018-03-20,4.2125,3,Frühling,1,0,0,0,0,1,0
2018-03-21,4.7,3,Frühling,1,0,0,0,0,1,0
2018-03-22,5.7625,3,Frühling,1,0,0,0,0,1,0
2018-03-23,4.425,3,Frühling,1,0,0,0,0,1,0
2018-03-24,7.125,3,Frühling,1,0,0,0,0,0,1
2018-03-25,7.625,3,Frühling,1,0,0,0,0,0,1
2018-03-26,5.0375,3,Frühling,1,0,0,0,0,1,0
2018-03-27,5.325,3,Frühling,1,0,0,0,0,1,0
2018-03-28,3.725,3,Frühling,1,0,0,0,0,1,0
2018-03-29,0.9,3,Frühling,1,0,0,0,0,1,0
2018-03-30,3.225,3,Frühling,1,0,0,0,0,1,0
2018-03-31,2.225,3,Frühling,1,0,0,0,0,1,0
2018-04-01,2.525,4,Frühling,1,0,0,0,0,1,0
2018-04-02,6.1,4,Frühling,1,0,0,0,0,1,0
2018-04-03,11.775,4,Frühling,1,0,0,0,0,0,1
2018-04-04,13.2125,4,Frühling,1,0,0,0,0,0,1
2018-04-05,8.6625,4,Frühling,1,0,0,0,0,0,1
2018-04-06,9.9875,4,Frühling,1,0,0,0,0,0,1
2018-04-07,14.75,4,Frühling,1,0,0,0,0,0,1
2018-04-08,20.5,4,Frühling,1,0,0,0,1,0,0
2018-04-09,15.3125,4,Frühling,1,0,0,0,0,0,1
2018-04-10,5.1625,4,Frühling,1,0,0,0,0,1,0
2018-04-11,4.7125,4,Frühling,1,0,0,0,0,1,0
2018-04-12,7.975,4,Frühling,1,0,0,0,0,0,1
2018-04-13,8.7125,4,Frühling,1,0,0,0,0,0,1
2018-04-14,7.675,4,Frühling,1,0,0,0,0,0,1
2018-04-15,9.5375,4,Frühling,1,0,0,0,0,0,1
2018-04-16,13.875,4,Frühling,1,0,0,0,0,0,1
2018-04-17,15.25,4,Frühling,1,0,0,0,0,0,1
2018-04-18,20.35,4,Frühling,1,0,0,0,1,0,0
2018-04-19,23.1125,4,Frühling,1,0,0,0,1,0,0
2018-04-20,24.375,4,Frühling,1,0,0,0,1,0,0
2018-04-21,15.6625,4,Frühling,1,0,0,0,0,0,1
2018-04-22,14.525,4,Frühling,1,0,0,0,0,0,1
2018-04-23,14.4,4,Frühling,1,0,0,0,0,0,1
2018-04-24,12.0875,4,Frühling,1,0,0,0,0,0,1
2018-04-25,9.25,4,Frühling,1,0,0,0,0,0,1
2018-04-26,11.0875,4,Frühling,1,0,0,0,0,0,1
2018-04-27,13.0875,4,Frühling,1,0,0,0,0,0,1
2018-04-28,14.65,4,Frühling,1,0,0,0,0,0,1
2018-04-29,8.875,4,Frühling,1,0,0,0,0,0,1
2018-04-30,11.55,4,Frühling,1,0,0,0,0,0,1
2018-05-01,6.9875,5,Frühling,1,0,0,0,0,0,1
2018-05-02,14.725,5,Frühling,1,0,0,0,0,0,1
2018-05-03,12.5,5,Frühling,1,0,0,0,0,0,1
2018-05-04,12.1875,5,Frühling,1,0,0,0,0,0,1
2018-05-05,14.75,5,Frühling,1,0,0,0,0,0,1
2018-05-06,18.9125,5,Frühling,1,0,0,0,1,0,0
2018-05-07,20.825,5,Frühling,1,0,0,0,1,0,0
2018-05-08,22.3875,5,Frühling,1,0,0,0,1,0,0
2018-05-09,23.3,5,Frühling,1,0,0,0,1,0,0
2018-05-10,20.525,5,Frühling,1,0,0,0,1,0,0
2018-05-11,15.1,5,Frühling,1,0,0,0,0,0,1
2018-05-12,17.3375,5,Frühling,1,0,0,0,1,0,0
